PassengerId,Survived,Pclass,Name,Sex,Age,SibSp,Parch,Ticket,Fare,Cabin,Embarked
587,1,3,xvgzgmyxnncjslkbfzmyfifvuhfdqudclpthliav587,male,43.99111768336548,8,6,113784,30.68097557163794,C104,
588,1,1,jurekutliptduithcfyeqjhzrbkjixgzbpluovir588,female,79.1903412335752,2,4,113786,102.50414157321298,D47,S
589,1,2,cpqjrsluoiewzgwpxrumgfknrsqxzzfzswhaszcp589,female,25.3960646079576,3,5,S.C./PARIS 2079,381.5965709979819,A32,C
590,1,2,mjhzcmtydihslmmmlpmsgoopizpuhotfkgzkdxcl590,male,42.43100454021593,8,3,7267,200.98953063497345,C103,Q
591,0,3,cvhfifyoeyhypnmikechfobfjxryzzurmgvzemko591,female,11.116349007899196,5,2,PC 17758,360.34107430662687,D7,
592,1,2,cfkpypvmnprjztlgsbtwvnmyrmmmbnmbehjdfsuc592,female,31.438919822459205,4,5,36967,107.00341902383823,A5,
593,1,3,ptefbgvkotmanngbwjsjippgenodxyexjmtesutr593,female,53.92228808373645,2,2,349213,185.31718035055167,B79,Q
594,1,2,gqcslixywetxxqhunwrfdhdyuymaompgltcicylg594,male,25.880733305511104,1,0,2686,408.0272071043667,D48,S
595,0,2,bjeptgipxunbwrzboqrlrsdfpnhiddwofqqmtdhk595,male,63.15944251568587,3,2,W/C 14208,240.3318114014489,C70,
596,0,3,gcxadanjzfeljjovablgpdgyfyczrxfyxkliygxn596,male,33.96979993584961,0,1,3101277,174.38102247283948,T,Q
597,0,1,drkifvlhqznuawxfpdoohwijxuggyktzfkynttpi597,male,29.259623564541187,0,6,347062,164.86275993158154,D36,S
598,1,2,wuuusnxijzdwvtsswtnsltwzfivdqliqnuqvxiky598,female,18.14026573846045,2,4,315037,317.16365875463356,D36,S
599,0,3,bfeowvekoghwkibkzravzffsncpoeaxhyaqndksb599,male,39.95973938758973,0,6,STON/O 2. 3101294,122.07134783123598,C99,S
600,0,1,qijzjffsqdmeihjcnyteshuxftjagxjipnyyrjvm600,female,44.756276035621816,5,4,231945,400.02051693893907,C87,S
601,1,2,uclravtkydrahojufiqmtwhjmtdwarbfrxmrkytb601,male,57.96603027566378,5,1,28213,365.52940594130666,F E69,Q
602,1,1,tmmpswnsumzfdauyysxnstgawaaeebgetrakdtfu602,female,58.661830723443494,5,5,370371,271.09414437681374,B30,S
603,0,3,ewvymqmctnltgbuqasivxoxsadlsexawsgclpbex603,male,54.07000290531877,2,0,113787,120.49605837679283,A23,Q
604,1,1,bjrveitdqdikccswbjkrbywniunadjnshplwnpjy604,female,44.9992831794897,8,3,350406,251.73495285114888,C118,S
605,0,1,zqbpnqdpwzlvehngsnrvilffqaxbyfwhldnetjlh605,female,60.11233393608974,8,3,347068,273.51153079412467,B49,S
606,1,1,osffiueoqnwzksrjdvypmntzehhvsvduzarnxxtv606,female,42.99128802126589,0,2,2665,195.7288917224245,C85,S
607,0,1,qoscxaaksurktimpclycbgfbmyutfovqydusjfxd607,male,58.58794862621532,3,3,250643,92.11428851994738,A26,C
608,0,2,pdyroynmwsrmtyxwaorrtzejaryfqpojbwbesjad608,male,4.429943288105304,3,4,349201,335.3719994562068,D30,C
609,1,2,tubmnyvthrlkobpplzpdvdjpucykaxknnuiapobz609,female,69.2509707215311,8,6,3101296,254.76053773640007,C86,S
610,1,2,vnzgbgyrpqlncyhbijdsscjlbjcnfodieagdktfq610,female,19.39439571872097,2,1,345777,69.54463920607387,E10,C
611,0,2,mfxwemupjlogthrbpukubeduhnzlfodyxcepfrrz611,male,2.9224741862290466,2,4,28664,391.23689237129054,C91,Q
612,1,2,swjsmiqzfdqhfcgwiqabiqrjgbrqngqwurbitxtp612,male,66.25338309334107,4,6,STON/O 2. 3101286,427.5989338614941,E101,S
613,1,1,almnnzktefanazaaxdmkyvkvdbfldezcyammlndn613,male,76.6426037959302,2,0,17466,348.9171250183918,A10,S
614,1,1,irairsgrccmrxispcdfjhsyfbyxjjrbkhwstymlo614,male,62.91534399709576,8,5,11771,349.89142170558176,C90,Q
615,0,2,ufstebrrjeaxmrdebhmnqlsfszxhtwqpoqwaehtb615,female,26.169839553507188,3,2,29103,393.95320649938685,C123,S
616,0,3,zhmbzjdyhfnlzlvbsopcnpgvjqfvxngcfhzlqsqs616,male,54.845473231272905,5,6,350036,40.29919635748004,E25,Q
617,0,2,ornqymmjuqemfnnjscprfdaijpiodrlgxmfkssmt617,male,27.318397460322778,1,3,367232,452.3873811535363,A7,
618,1,2,depopqlnllcfhgmpdfemgszoihcylguzuoyjowit618,female,17.260571268614715,2,3,315153,158.86447462578832,E10,
619,1,2,zpgahbmbgomxarbgrvspwetvungcgvphgpwmqjkz619,male,7.430978157115795,4,0,WE/P 5735,499.72621328853006,A26,C
620,1,3,yeizsamytfjclnohoriqmaphhofrupbgkcbcxrpk620,female,49.28247168267511,2,0,29750,284.8637871996074,D17,
621,1,1,galaxjstmssojmbazxxmlfvtvdonloveppvjlpcd621,male,32.188396230593504,8,0,4136,105.16915778401442,A23,Q
622,1,3,efbolugimdtyxxchiesaxkuntipjwilfatxgugep622,female,56.6067889793116,4,6,364516,279.50274678235843,D35,C
623,0,2,csxmtwzzeowwrczhkcywfclsjshgnqazyywmmeji623,female,75.5583139965826,8,3,C.A. 31921,54.423378996023224,B96 B98,
624,0,1,zgvcjaqzptchfvyieklfqhhaeebssrdfwxakmslu624,male,16.497337010547575,1,3,STON/O 2. 3101292,253.4304776515301,C101,C
625,1,3,luftwoyennfocjsynnfbzaljfuyyvrmczqagpfis625,male,1.440915181207265,2,2,PC 17611,191.34981240308633,D11,C
626,1,2,epxsosdxykukdlixrnvijkwwjbkhokwdgylitcho626,male,,4,6,A/4. 39886,37.26945466036073,A32,C
627,0,2,jnubsmbjwczmvgecfamqnsezqarojdwksjsvqrnu627,male,6.4923594949658625,4,6,374887,469.8011455405036,E68,S
628,0,2,sntxhwjxvocuugdovfwnuuispttnvfutxxzzoypx628,male,14.671250793926044,5,5,28425,318.0595444845738,B41,Q
629,1,2,nqikkvqwmzjtkhbvkeicuxaqkobjftadnjlxzbqy629,female,53.723619005426784,4,2,19988,60.89627819338076,B50,Q
630,0,3,blppxwueclyxjrcedtdetlojmvrrdgtyozdfrnlb630,male,72.44798424661552,2,2,113786,449.95268306257543,F G73,C
631,1,3,bcolswujgixeyysoawsphthjebfsparxlbfbhxmv631,male,29.278127573496537,4,1,250646,8.596712834707676,F G63,Q
632,1,3,gqvwxaycamgyqecohkjxgfzkuwcbtyksddbwozbi632,male,9.505634688860885,5,4,343095,354.0700918270658,C23 C25 C27,C
633,1,3,wlbtakdauztbweakqcmvmqxdjorxujvmrymjbfop633,male,51.1730317382892,4,1,349207,108.44886523043165,C118,Q
634,1,1,sfjsphmzgdehvbxhoqhnjzldzcndlbadirifkrbw634,male,27.91001304005837,1,2,A/5 3536,364.99536496055606,A10,C
635,1,1,fljlejieusnfnjzizyffefephxcjjyodishyfpyw635,female,78.39013605372047,2,2,SOTON/OQ 392082,268.4746294721198,D33,S
636,1,3,ggqinzseeuwgjmelzaveeesipduxwshynxjqsfcz636,female,48.309059392484606,4,3,14312,305.73453230384547,B69,
637,1,1,mevbvfqdahirmdmeyzedxendcueunaihbbdfbdid637,male,51.32030892066237,8,1,13049,77.46201491004513,D30,S
638,1,3,dcgpyygbbtwpmwflfgupaqcexkoysigdowowqrkr638,male,13.572998048770042,4,6,350035,325.9288159470777,D45,S
639,1,2,fyxdzsdnefusjwkkxmrrddamhqwtwtbdbcjckije639,female,,2,4,7552,102.61970751323616,D9,S
640,0,3,krtvmkzyegfjamrfqktqabqtbnewuchboiqnpspm640,female,17.688423927130234,0,3,PC 17475,215.30276545421899,C99,S
641,0,3,nhfzkfqgccahxkogqlrthedbrcggxmjyvnmchpef641,female,34.36160785639111,0,6,SCO/W 1585,173.27504444353525,C125,S
642,1,2,jttayuqmukuahgxmnxkextdmqrwbeebjhyvflgwp642,male,57.11695820230314,5,6,STON/O2. 3101282,370.05740797808727,D48,S
643,1,1,gltrxsabdckvgzfvetchksxxmvmgtfpraffmuitb643,female,4.0805928115844745,8,2,323951,292.78304596817236,B28,
644,0,3,abdzmbfldorqmclgcwyoqsodccdohbtdxddkdwwb644,female,24.944784383438098,1,1,315082,237.0346587709258,E10,
645,1,1,nqnqczrtonnasgtwudixaodksdmrlgoobhyzcaqz645,female,29.923610163604355,8,0,19988,114.63610841194887,D56,C
646,0,3,dsfugvplygpvejxsqaiseuegvqhzfowoohurmofn646,male,33.40468426708917,1,3,370375,415.71056034306633,C95,C
647,1,2,kfqwnjjcelxwvrkmemvgycdacgkpjdtfdkwuxtyg647,male,70.13141989266023,8,3,367230,493.9755517799574,C52,C
648,0,2,nlaxemqdvjjwhyjzxvmabsgbsxfxhfhfxaieizdn648,male,74.32587359446478,8,6,PC 17572,375.36550837585395,F G63,Q
649,0,2,pnfsivmmmnqwuqzofkduguuduuhxoqcymeoflbtu649,male,14.852388822948171,8,4,11771,502.068451535818,D19,C
650,0,2,mtydumrcuyjirwmgvtnbddqkuharjmaqncpnmgzd650,female,6.513344323471294,4,4,347088,484.9079455132768,D35,S
651,0,1,xjapzkwzleaznnxdrkgkwhkkgbrrmlwznygujekh651,female,37.865591114793354,8,1,349910,101.66837606827565,E25,
652,0,1,dewqhgstmyfhtmbjrmdiisrhdkwfpodstvncsgih652,male,14.88204957524596,3,2,250644,38.99799132408985,B57 B59 B63 B66,
653,0,2,wiplvjgyidfoaxqqzfihcnhtxnupecciwobptirv653,female,61.71017983593895,0,1,230136,232.79102790177092,E44,C
654,0,1,tziofvwdewfndlauhzfpwzumjiqiowwbuuksirlv654,male,67.18185148077606,5,2,PC 17569,443.16227561818266,E44,Q
655,1,2,dildahdlpjefonzshfolmklppxeqribvzqnpupxo655,male,55.28315797508961,5,5,113783,13.264328395215218,C99,Q
656,1,3,riabrdvylwiazugpjzbplwycitcoalqppoohuvhz656,male,77.18387933491296,1,6,347062,145.32635033163587,C50,
657,0,2,mlbaholduivoskqlmpumrwtakzlpdcgoreizggzl657,male,69.54240940342842,8,5,13568,280.4028239922583,C70,Q
658,1,3,tcxvhopwruzzpvvygbkefxntwcrwzootdquoadej658,female,14.859038594762662,4,3,345778,413.8366633702554,B102,S
659,0,3,ptofnihdqibrtgpbnfthryeamxlpilphaiflfnpz659,male,76.6459813991532,1,4,STON/O2. 3101271,282.7207921975097,B42,S
660,1,2,otwhrwslptmtvmwthwjsmselckjucexfoxnwtfoh660,male,70.83649005339697,8,2,33638,252.83537426653055,C148,C
661,1,3,qwaqwwjltqtgykmlyqutmfqysagogjmjyzcupgyw661,male,45.70670102911026,0,1,PC 17485,251.1736008302746,B28,Q
662,1,3,cilemuhepdcieuyfnfewjgvtweaohhnsqipfvxwu662,female,18.687837587058134,0,1,14312,327.01328009661336,B82 B84,
663,1,3,eosdvhpqcjfuvudepoyhfxmgreoohjbuwefahxmj663,female,48.72320220184104,4,0,2648,242.5520328237697,A26,
664,1,1,skeyvrhcfihudqxzjeonfvdetgwyejhfiatsxoji664,female,3.0790001182821904,0,3,330877,504.0750822955575,B41,
665,0,2,zncdieyqmezapvvunittajnlmjwzawyeprjumuuk665,male,5.807796227381911,4,2,323951,471.63666493861075,F33,C
666,0,3,lvzhyvjgeyrrjgcgmzomtgvjvjuttlnewmdpldcg666,male,77.90173632772857,1,5,36963,235.4678236097692,D48,Q
667,0,2,dglclgyoykjoetrjsyxsoulrdrtvrygeufrgxdqy667,male,29.924712347980304,4,1,29104,189.32853449908743,E38,Q
668,0,1,nfscponxauifosgiegcdoxbtxsrhakpqluzxwngt668,male,38.127849971772484,1,5,392092,122.62718764511479,D45,Q
669,0,1,gmwgtovfyshazqmvortpfirgncfyvcimftakpyil669,male,38.99519392337453,8,5,364846,97.39008246736717,D48,S
670,0,2,xzglyihietrjxoynzqnjjixjoculjmpxayddkeph670,male,45.45527766361484,2,3,323592,434.48422260480953,,C
671,0,2,vrleesynezsbvgbfszkhnfrarpzhntlqxhegwlxs671,female,46.78352477949533,2,4,342826,509.45162940508555,C50,S
672,0,3,vkvcwlmrvwcjblfigujdmbxfsddxmleczijkuxai672,female,4.638623765741314,4,0,35281,478.5688712529026,C104,
673,1,1,gymzusuotsrrzrgzfjglzqspkoqteftkunnomvwo673,male,41.40443672164714,0,3,113796,474.44020199548805,A26,C
674,0,1,phxpsgjegthzqimzgivpfllqrfhelnzkybyagqlo674,male,43.17518935710703,5,3,C.A. 37671,377.17488763965844,C50,C
675,0,3,cezzhgzwksbcyxjpgnsgimdcqlgkyuqzfuodlmxq675,male,52.35552298880896,2,1,367228,260.8576274175262,C148,S
676,1,2,gzihqdwlcggacfrlkmueghabrmpompiwvyswggww676,female,70.53452479502802,8,3,4579,356.6601379726169,D7,Q
677,0,3,sexqucgwbcvkljgufsclkzefenzbozcryvnzexio677,male,12.458650714286732,4,4,349219,18.253689316834045,D,Q
678,1,2,gofdxwgbjxzduavbaoevsvofbmovrgnddoccwfrm678,male,77.8972133670051,4,2,13502,143.31091545202557,B77,C
679,0,1,pzvqpngdjtnekumhuczuqqpkmhkbvaldwfgckalp679,female,67.61952072893592,5,5,330909,446.5984322893414,E36,S
680,0,1,bvdltfsfvdytntayamkoxhumfuxwyakbfsxtrmfu680,female,36.27122806401647,2,0,330909,349.2430727767043,E40,
681,1,1,afodbbwrhkdhablxylnpqhdmszsaaeumywjexnim681,male,,4,1,27042,323.22026242624935,A6,S
682,1,1,bnfugllpelpyxhgqzxzakqkbvoxivrmwsltuuzxt682,male,22.41124869418196,0,6,113028,74.25838077750322,A20,
683,0,1,rijzidscasvrnvlhkvgtegxkmdbjdvszhblunvkt683,female,60.36943172521262,8,3,693,501.33298387732543,T,S
684,0,2,xboxtqdqmzjqzbszoceggpdubbtdbpdsrbrireju684,male,35.70222979929881,0,1,13214,82.31534728857187,D49,Q
685,0,1,nolqsvxuqltefdzirbvtamsvchkzgleuhaenkmwr685,male,70.79377386199162,1,0,350404,318.70409674843864,D19,C
686,0,3,unknnvcdaptbvllgxxyqywmxuosqirdmicoccatj686,male,51.12023439573541,2,0,382649,313.62151313676276,C93,Q
687,1,2,mrmybucdrghbjpcpsawcxzakxzhpxayzejnxxftk687,female,34.91398116060469,0,3,364511,176.8803797999927,C93,Q
688,0,3,twzlcpapuotacpwpmggumhcpgfgsxjvkswhzhyje688,male,44.21455892226492,8,3,SOTON/OQ 392082,329.0056652834629,B22,C
689,0,1,riijvyzvrzlxjbvntdzoscrdoycmkwrzxtwknzmz689,male,,3,3,12233,167.9368781145764,C106,
690,0,2,zauwhmaltwvtpinjntqlzihuvbsjzepgrgcfftbe690,male,28.436846713924183,4,2,PC 17592,184.3460767355497,F4,
691,0,3,zxcdkpiwdlyyiheupxgkcnksojifpxyvcysnksql691,male,62.57546880320373,3,6,112379,462.2116722352612,B50,Q
692,1,2,liwymoecvanoggpfhuttmrocueitqczzmwpmribb692,male,79.99874711467054,4,3,349217,259.60154644397267,B49,C
693,1,2,wfvzsegqrdkpzhwymjceofviqldpqipxxuqzmtsx693,male,7.873252864346244,4,5,330877,369.9841489777249,A19,Q
694,1,1,yhtffkmclppfviyumavtawcfvsmxnyjvplyzwkdw694,male,66.86804982496025,5,2,349209,427.1340818059397,C110,C
695,1,1,mkutaniqofnjotosjdjlgrpzmkonzwuvpashlcjt695,male,43.103130718327975,4,4,3101281,108.2038784837204,D6,S
696,1,1,zumvlszhvczbculngspyzubkhnmxufcsazfpggtq696,female,64.98598766293202,0,6,237668,427.3983481577637,B28,C
697,0,3,jknxidyjdkslkfrrbgkycewisdzcupcwqhzsgcxc697,female,11.368671843926396,1,4,112050,431.9434519161486,D11,
698,0,2,axzaqmmazwqeqiqceoawvlakxgnbocjrvesggmrc698,male,49.313650013251625,5,4,349204,326.79535587622934,C93,C
699,1,2,edswyqiychxqffbcdrwuutunuylthnuuuogkkgyq699,male,24.713626402482106,1,4,P/PP 3381,164.59926754768367,E46,S
700,0,2,hstsxsgvqsmrwbzwsnpiqvctjtujhecdnymrgegl700,male,69.89690078906223,8,4,312991,247.08940311015513,E77,C
701,1,3,gpacpcbvzfixsgtmvbnibtofgrxncmewawukmqrg701,female,57.439848978895355,3,3,244373,76.55139481273577,G6,S
702,0,2,khkzebqutaemzhfutmfrexkjqshlfrnkorhnyazm702,male,17.005488231233045,2,5,113807,22.681110908641358,E38,S
703,0,1,cvlvdhcrmosjezzizwbxxwesqjcmjcvbefmzelaf703,male,77.69898366230288,2,6,11751,290.4432533085516,C70,Q
704,1,3,zamteuomplngheqcikpmuvdeywsyiwzqdrbwjnmh704,female,59.69596268733926,3,0,244373,94.40810702945221,D50,S
705,1,2,xzynswqcubqlgmmayeevlbcdcfrybdgsgbpibyhw705,male,49.89994041745342,4,5,11813,209.11257526137183,D19,Q
706,0,3,oglkwthjrhcudfhgpgoaxrlqhxziolchxqqenjwz706,male,49.94777445119866,2,5,2629,321.6753271439274,B38,
707,1,2,ipnplnpmjurpcrfpcpglvgesshtuxskixuuigltz707,male,78.84142564687062,2,1,113789,495.84587804931823,E34,Q
708,0,1,ajilczsuzbrqcxtfpwiohrsbhftpjvnxeyflhnex708,male,18.421640081335973,1,2,113789,241.77189764012894,A14,
709,1,1,ovocmvvqhbnmzzuzcyhjzmfynlpiqlwcgnsyktns709,male,76.53517845762579,2,0,PC 17485,139.3253349345481,C95,S
710,0,2,lmeehxqwnuqrxjtrpgcznyogycokqzdcnjbtitcd710,female,19.958451349827456,0,1,223596,16.98968007360547,C30,
711,1,2,ckvsnzhgyuqbxrbbfvqdtpsutlnkglfdvteetgwh711,male,10.14517073358846,2,2,349242,354.6854028802005,E44,
712,1,1,vldslovhdfvaylpislfoyfsyxtbgjkfvpmvukune712,male,59.26677486437771,4,0,A/5 3536,268.167751853313,D37,C
713,0,3,lcospfuffpzsybdrawnhxeykuhlksstgdkglkuhe713,female,65.63133414235851,1,0,345777,29.371443361283365,C90,
714,0,2,zgmqthujupxfhnycauwyzoingfdqnkqrvuqmeuts714,male,79.23144030888753,2,6,211536,301.0998227738106,B86,S
715,0,1,rqcjhwkhkshaujsfulajjiufzlfrmjpgsklgtxdl715,male,41.759965399293655,0,2,239854,377.8848731164517,B69,C
716,1,3,ooxsfcwxlqvmheorfwyvdndgidgonbwrcnptvpfw716,male,17.212014736709197,3,5,343095,331.8316584290137,B28,Q
717,1,3,dgqvqtakvxsfuioozunofbhrvdwbqhjapdbrgrsg717,male,33.03265857966143,0,6,349213,394.34121993848305,B49,Q
718,1,2,cseqiilacrqfjkmjjqtyyweguaqowlhnrhkpccto718,male,71.80339784981895,8,6,29108,242.43107808898117,A23,
719,1,3,sakyfysewvwrrrkpskquawoohqxkzahdggibwahh719,female,62.43880389889388,3,0,A/5. 2151,116.31398919201052,C70,
720,0,3,njrdctedmjxclcwbfvignuvnfgjfwohgxghusqbe720,male,56.32412740166684,3,5,9234,279.0176433003619,C49,S
721,1,1,exbstdrdmjlatvaiaeolztiidujwdfvatuoupyvu721,male,77.56623508519246,2,6,SC/PARIS 2133,146.1218342609783,B80,Q
722,0,2,gnzothzgirpxprfiqshdiocynhlevgieinguhdsd722,female,68.9942024276287,8,1,112379,231.09321020215899,B37,C
723,0,1,mswxequoenoawvdkqrvcqxlkiyxjshiejedflyuu723,female,40.5468504600804,1,6,PC 17756,5.3108733330517195,A24,
724,0,2,rfheecwfebbwhtustyuwktheiyqklqcfyrvatbsn724,female,64.82710160084669,4,2,315096,457.35358321091184,D49,S
725,1,3,ucmdqjxetnxvmxtfmbvrpbekxuszwzfqpmfekrjj725,female,64.31076511991803,0,4,PC 17601,194.31298662346225,B22,S
726,0,3,pmsmmprzbjyjwpjpmihnfqdcyjnfvwivvkfvdwtp726,female,,0,2,371110,457.8662612637589,D21,S
727,0,3,yoahupzevsjjvepijhglgyykutjnluyqifbzqtmd727,male,10.916894966719621,1,6,W./C. 14258,369.16902955064955,B57 B59 B63 B66,C
728,0,3,zrwntyfrndgifwprgnsabyawsizuuyccxpruyizl728,male,5.088854608188289,5,0,A/4 45380,440.8712622130628,C85,Q
729,1,1,ylqgdmthzikflvwcjgdvddyewtnexiusoaffujss729,female,30.70329312757299,0,3,3101281,102.57191076574946,B5,S
730,1,1,tuakupefkfowzekcpfhnjfngqyyrtbqjwbolstur730,male,50.60516434985921,0,3,347464,435.3786595452845,C125,Q
731,0,2,oksndgxpqvcpdwlslltrfrgldrtgzzvycwwrpwwo731,male,,0,2,31418,157.19237209063957,E12,C
732,1,3,esspvspwxoguumgwkdxzcclruyrlutsonpuwplep732,female,74.8468914450342,2,6,3101281,67.70350366765274,C148,C
733,0,3,sdafoebriyvyucoksossdkiguxnapqhfbuztmvlz733,female,62.14272011078289,3,2,2626,422.40796870982615,A32,
734,1,3,ktggweblkrdiejawiwzkgkhxnsvvkfotfwdpveoc734,male,25.425723057542164,1,3,347087,317.13560166539065,A16,C
735,0,1,snzwtfjropnvlgatkxntscyxajdmwjxwmoejbjep735,female,43.70140320918161,0,3,370372,372.3916573905057,C46,Q
736,0,3,zkvbcldzprgqtaiqimjcjvuluwfotgawnhmpcpyw736,male,57.530869834177864,3,0,2659,463.1016276913935,D30,Q
737,0,3,cujeimjlyuxvbbkugsguqfesfjqvyujyztngtqqc737,male,10.201553119090404,8,2,349209,383.47928234480486,C22 C26,
738,0,1,djytluqwsaiupaelwfaydihveacvkquyuoqlujwd738,female,58.64024825885585,3,5,14312,89.47155614529765,C47,
739,0,3,vwxoadjoysawznbwpmcjzoygyjgwkphvwabytbsk739,female,54.20065858240829,4,4,220845,230.93980329492393,A19,
740,0,2,qbfxuhtdodpjuiwiabrsnjvfkzutxsylzhehnwpd740,male,20.141787558946238,2,6,113510,241.29023423725172,D10 D12,Q
741,1,3,uhvchmoyvrwweaisjveichxerzfmouypxudlquch741,female,24.113821638526293,3,0,STON/O 2. 3101286,96.24621231777668,C32,Q
742,1,3,cvewjsuvmudjzqkjqnqogdzsmjxebdhaxhnegqdl742,male,59.82551444557491,3,0,110465,187.30969883974387,C93,S
743,0,3,bpcorfnfqgnnexzbktrvvmlckbwlinqtggevnnqp743,male,55.863689795318066,2,5,233866,377.71527673508535,B39,
744,1,2,vgodwkdkotjkfxyiotfnpalcmttzhagwreyssfil744,female,,4,4,35273,327.05463641820944,D15,
745,0,1,zfxbwfescqosljcrjlhhbwiutjbtyufebnshdbym745,female,18.64764037942784,4,1,113807,211.05710633189994,B51 B53 B55,
746,0,2,myxvcfcayxweovuttblzqkmngcinsvmyplbkmjtj746,female,66.03451401158168,8,0,PC 17604,460.2758484740877,E44,
747,0,1,rwfnjttmiyommnkggminrhmdykkguivqdnybbuvz747,female,70.86468081636444,2,1,4135,461.81069103472737,C111,C
748,0,1,blambglhfmapavyngysofjrequxtpiqutxnkytwt748,female,64.94115456048918,0,6,STON/O 2. 3101275,457.60233533810145,C68,C
749,1,3,cswundzgqnacszldtqyruvijqgqbmovqvsncdrjx749,male,17.393904844038587,0,3,347742,38.748715718487155,C106,C
750,0,3,enrubcvrgsosmavpughteyprgrepqrkofmtfowkf750,female,48.34230906220608,4,6,2683,55.1619595314997,B30,C
751,1,2,bvdnzgonnajvufurzyvdumcyaqzzbooslehkdsjb751,female,,4,1,349233,211.5507925591621,B3,C
752,1,1,wgnhnrudegwcikdawbhtrufkalkmwkookfatciqo752,male,36.87901016183841,2,5,SC/PARIS 2149,476.30009196719254,A6,Q
753,1,3,wfvtkgchwijhxismijhskcsdczgruktkgzgomihu753,male,52.16241683420653,2,4,349206,237.68122679962212,A19,C
754,0,2,kgxyrbncjqmojtepbrvjptvweyqtslfzupzkbasx754,male,42.814763126986996,1,5,26360,380.1078199666206,C87,Q
755,0,2,dxrdjkofxdgguabnoztoiljrjfkbekpcjstaaqbg755,female,52.70567940937298,4,5,PC 17600,261.7881433982026,C49,C
756,1,3,xyzcmcfmczttunbeuzxfgumwllvypmdwbdjrptdv756,female,19.466197116047113,0,2,31028,317.23581086167343,D6,
757,0,2,xpticwfzdjxqpzvmxbsuktxcsdglkhgkddhunsuw757,male,34.95972539961338,0,5,110152,166.68151924515556,C128,S
758,0,2,nbngwxtybwnuuoqgqbgwrebhxpphjwuelhoatzpm758,male,63.96731898175754,0,3,250651,392.95068053459306,C93,C
759,0,3,ulnnroafxffexojrocttlqwegkgiempxqszjlrqe759,female,37.808731143581575,1,5,2699,456.5914411519217,E24,C
760,0,3,oblrcuchpfycevewbewitajbtlgxpiufnbdifejj760,male,43.87621842362174,1,0,PC 17558,6.759727933989623,B28,S
761,0,2,mmffbmyyerjzuvcsvtrvnirchlotfcjjesaqbrlz761,female,69.86828890165943,8,1,345779,335.2932602007184,D33,
762,1,3,jkyvljcnkrpponvmsbnkzwkpcaqajwzawbteqaoo762,female,73.39288538080827,2,2,345764,55.19796858732432,B3,S
763,0,3,mvlzpqbpayjuenjuytqixshnegkxowievxhwxjkc763,female,0.8272063633999569,0,0,28551,195.37534317670784,D30,S
764,0,3,qvjacqjaicapfdamhuhgfkrlxdcenrochmsbfxwm764,female,23.827789264400934,3,4,PC 17603,14.436480084345389,D,
765,0,1,deedtmkhbdettctfsiwfahpefbmeucbnfwlaokuz765,male,47.35147004092054,5,6,SOTON/O.Q. 3101310,385.86837893170326,B49,C
766,1,2,umkqxfvqhtluqrxnhkypklvpjdmdzcbrowldfpvo766,male,77.30593439763301,2,2,W./C. 6607,153.5207041767481,C83,C
767,0,1,lfqpfjkgelfrtamfzbnayuvhdhjkivvpvmnfqiux767,male,26.10740690761908,1,6,31418,447.761391790473,B42,S
768,0,1,ltfayilockdyzatwdzngbwqoxigimzyhtkqdvnux768,female,25.587745850470917,3,3,STON/O 2. 3101274,8.182850287393107,B57 B59 B63 B66,Q
769,1,1,lxteqeylpkuowwboluewwiedvdtmkehigvhpgzur769,female,68.17771105470509,1,6,C 17369,351.69253949149265,D,
770,1,1,oldagkceobojryamtqgwlkrgikcqhnvrnjjjldwv770,male,4.575478698563086,5,1,370129,282.40333143301,E50,S
771,0,2,kvijdqeympghdkwdjchnnbesqzgljghavjcmlyow771,male,65.55107371688472,1,4,250647,292.90498584897836,T,S
772,0,3,kqbwmovzavauwvapqdoutydqcrcrkoydqdkrxgpf772,male,5.23296389462443,5,2,244310,350.0339105327394,D20,
773,0,2,ftjiltnyvkxihhqbryackxvmxjnqfjokuweprzid773,male,30.360043606174948,4,1,228414,178.3452841198936,B20,S
774,0,1,wsgdjknsbsndrjxshseyewmrawowqyglelwiduzl774,male,1.1671966568498335,0,6,SC/AH 3085,224.44214367836906,C101,Q
775,0,2,nbgreuexeweqixahpagufvvoyemhpwmexdvxslso775,female,25.09625229254985,3,6,2671,458.1544654864138,C99,S
776,1,3,ediaimuuksvobxyjjtuxkptqbxpdsmowxvslytzs776,female,,2,6,345773,54.27886841466237,A20,S
777,1,2,crtvuutcwhuzkuqshwsxswueuhaeksgbgewmshya777,male,,3,3,347083,87.85858152811298,B86,C
778,0,2,yqnyzrvbaizixayxxzpgfwawajonbzdsegjshflz778,female,78.69754549976285,4,2,A/5. 10482,282.59541815300383,D15,S
779,1,2,cjdqowexdtuqfndymaivyehhrcgeadftskqumidd779,male,35.17896297125487,0,4,PC 17318,6.967528489371965,E31,Q
780,0,1,vjbidmqinukswqaqhmuuaxkslklhgxxaaiwdgose780,male,1.6623715094830636,8,4,19928,419.7076852737583,E58,S
781,0,3,qtittentanirssopwpxbvfypxckoahhpsqjjzkpz781,male,75.46391771534539,2,4,3411,34.42393896120815,C148,Q
782,0,1,hyedqveuhrlyrmcbrrmfutomfledpwasiyrlxnsm782,female,57.139209275955075,3,5,P/PP 3381,86.4232961732694,C23 C25 C27,S
